v1,message
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-343962. Verify identity before end of business today or face legal consequences: bit.ly/CaseUpdt9
smishing,Your loan is severely delinquent ($746.32). your credit union legal dept will pursue court action within 24 hours. Reply to avoid credit seizure: bit.ly/SecureLink3
smishing,"your electric company ALERT: Disconnection scheduled immediately unless $8,320.75 is paid immediately. Avoid shutoff: bit.ly/CaseUpdt9"
smishing,I know your password and have access to your camera. Pay $92.50 by tomorrow 9AM or the recording gets shared publicly. Payment link: bit.ly/CaseUpdt9
smishing,This is County Sheriff's Office. Your visa status is under review due to case CASE-719176. Failure to verify within 2 hours results in immediate deportation order.
smishing,"Debt Recovery Notice: $92.50 owed, case CASE-629903. A summons will be filed with Superior Court within 24 hours unless resolved. Contact (678) 247-2689 now."
smishing,"DEBT RECOVERY NOTICE: $92.50 OWED, CASE CASE-263032. A SUMMONS WILL BE FILED WITH MUNICIPAL COURT WITHIN 2 HOURS UNLESS RESOLVED. CONTACT (894) 745-5143 NOW."
smishing,This is IRS Tax Division! You owe $92!50 in back taxes! Case CASE-388389 will be forwarded to law enforcement within 30 minutes unless payment is confirmed! Reply YES or call (470) 840-4241!
smishing,"Debt Recovery Notice: $92.50 owed, case CASE-308496. A summons will be filed with Superior Court before end of business today unless resolved. Contact (256) 847-2485 now."
smishing,"Joseph, your tax record (case CASE-207175) indicates a discrepancy of $199.00. This is your final notice before legal action is taken by tomorrow 9AM."
smishing,"your gas provider ALERT: Disconnection scheduled within 3 hours unless $1,247.50 is paid immediately. Avoid shutoff: tinyurl.com/PayNow-x1"
smishing,"Maria, your tax record (case CASE-197251) indicates a discrepancy of $2,100.00. This is your final notice before legal action is taken by 5PM today."
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-391704). Deportation proceedings begin within 30 minutes unless you respond: shorturl.at/PayNow-x1
smishing,Your account with your electric company is past due ($589.99). Service termination within 24 hours. Prevent shutoff by calling (512) 904-4909.
smishing,Your vehicle was involved in an incident under investigation (case CASE-900581). State Police requires you contact (389) 219-6965 within 30 minutes or face legal charges.
smishing,Your employment status is under review due to case CASE-850800. Termination proceedings begin within 30 minutes unless you respond: tinyurl.com/CaseUpdt9
smishing,"URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-835392 due to tax fraud of $3,982.00. Resolve before end of business today to avoid prosecution: shorturl.at/ClaimHere7"
smishing,State Police: We have detained an individual using your SSN. Case CASE-391704 requires your statement by tomorrow 9AM. Failure to respond results in immediate arrest.
smishing,WE HAVE COMPROMISING VIDEO FROM YOUR DEVICE CAMERA! PAY $92!50 IN CRYPTO BY 5PM TODAY TO BIT!LY/CASEUPDT9 OR WE SEND IT TO ALL YOUR CONTACTS!
smishing,This is a legal notice from local Police Dept. Case CASE-717889 against you proceeds to court by 5PM today unless you respond. Reference: bit.ly/Verify-Now22
smishing,"Debt Recovery Notice: $199.00 owed, case CASE-191161. A summons will be filed with Superior Court within 2 hours unless resolved. Contact (791) 901-6434 now."
smishing,I know your password and have access to your camera. Pay $92.50 immediately or the recording gets shared publicly. Payment link: urlz.fr/ClaimHere7
smishing,Your loan is severely delinquent ($450.00). Wells Fargo legal dept will pursue court action within 3 hours. Reply to avoid credit seizure: urlz.fr/PayNow-x1
smishing,Your vehicle was involved in an incident under investigation (case CASE-948749). local Police Dept requires you contact (382) 687-6142 within 3 hours or face legal charges.
smishing,"ALERT: local Police Dept has an active warrant CASE-191161 for your arrest regarding unpaid fines of $2,100.00. Avoid arrest by calling (535) 351-2494 within 30 minutes."
smishing,"Your loan is severely delinquent ($5,600.00). Wells Fargo legal dept will pursue court action within 2 hours. Reply to avoid credit seizure: urlz.fr/a8Xk2p"
smishing,"Joseph, your tax record (case CASE-629903) indicates a discrepancy of $199!00! This is your final notice before legal action is taken by tomorrow 9AM!"
smishing,Immigration Alert: Case CASE-539898 flagged for review. Contact (279) 584-3085 within 24 hours or face detainment.
smishing,"This is Internal Revenue Service. You owe $1,000.00 in back taxes. Case CASE-325772 will be forwarded to law enforcement by 5PM today unless payment is confirmed. Reply YES or call (570) 720-4673."
smishing,Your vehicle was involved in an incident under investigation (case CASE-456778). Federal Marshal's Office requires you contact (687) 664-7719 by tomorrow 9AM or face legal charges.
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-131244) unless you verify employment details before end of business today: urlz.fr/ClaimHere7
smishing,This is not a joke. We have private footage of you. $199.00 required before end of business today to prevent release to your friends and family: shorturl.at/PayNow-x1
smishing,"URGENT: your water utility will cut off service to your address immediately. Outstanding balance $1,247.50 must be settled now: shorturl.at/Verify-Now22"
smishing,"James, your tax record (case CASE-216739) indicates a discrepancy of $1,247.50. This is your final notice before legal action is taken immediately."
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-216739). Deportation proceedings begin within 2 hours unless you respond: bit.ly/Verify-Now22
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-263032. Verify identity by 5PM today or face legal consequences: shorturl.at/Verify-Now22
smishing,"IRS ALERT: Suit has been filed against you in District Court for tax evasion, amount $450.00. Contact (801) 316-6700 immediately to prevent asset seizure."
smishing,"NOTICE OF INTENT TO SUE: $2,100.00 past due, case CASE-671858. Respond immediately or a judgment will be filed against you at County Court."
smishing,"IRS ALERT: Suit has been filed against you in Municipal Court for tax evasion, amount $2,100!00! Contact (849) 479-8381 within 2 hours to prevent asset seizure!"
smishing,"Maria, this is your last warning before County Court proceedings begin over unpaid debt of $92.50. Settle immediately to avoid wage garnishment: bit.ly/Verify-Now22"
smishing,Your device was hacked and we recorded you! Send $746!32 within 30 minutes or the footage goes to everyone on your contact list! Details: urlz!fr/SecureLink3
smishing,"Debt Recovery Notice: $3,982.00 owed, case CASE-629903. A summons will be filed with District Court within 3 hours unless resolved. Contact (605) 941-1477 now."
smishing,Your assets are subject to seizure under case CASE-988662 unless resolved within 3 hours! Call (515) 635-7447 immediatly!
smishing,"Your device was hacked and we recorded you. Send $3,982.00 before end of business today or the footage goes to everyone on your contact list. Details: tinyurl.com/SecureLink3"
smishing,Court order CASE-542417 authorizes seizure of your property by tomorrow 9AM. Contact (800) 584-1971 to halt this action.
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-207473). Deportation proceedings begin immediately unless you respond: urlz.fr/ClaimHere7
smishing,This is US Marshals. Your visa status is under review due to case CASE-865179. Failure to verify by tomorrow 9AM results in immediate deportation order.
smishing,Your device was hacked and we recorded you. Send $450.00 before end of business today or the footage goes to everyone on your contact list. Details: urlz.fr/a8Xk2p
smishing,"This is Federal Tax Bureau. You owe $3,982.00 in back taxes. Case CASE-809570 will be forwarded to law enforcement by tomorrow 9AM unless payment is confirmed. Reply YES or call (553) 801-5901."
smishing,"This is Internal Revenue Service. You owe $12,450.00 in back taxes. Case CASE-331148 will be forwarded to law enforcement within 3 hours unless payment is confirmed. Reply YES or call (464) 548-5581."
smishing,"FINAL NOTICE from your water utility: Your service will be disconnected before end of business today due to unpaid balance of $1,000.00. Pay now: urlz.fr/PayNow-x1"
smishing,FINAL NOTICE: Your account with Bank of America shows an outstanding balance of $746.32. Legal action will begin by tomorrow 9AM. Case ref CASE-331148. Call (773) 646-7914.
smishing,"your electric company ALERT: Disconnection scheduled by 5PM today unless $5,600.00 is paid immediately. Avoid shutoff: tinyurl.com/ClaimHere7"
smishing,"This is IRS Tax Division. You owe $1,000.00 in back taxes. Case CASE-391369 will be forwarded to law enforcement immediately unless payment is confirmed. Reply YES or call (744) 588-4762."
smishing,"IRS ALERT: Suit has been filed against you in Municipal Court for tax evasion, amount $1,247.50. Contact (522) 216-4394 by 5PM today to prevent asset seizure."
smishing,"Your loan is severely delinquent ($8,320.75). Bank of America legal dept will pursue court action within 30 minutes. Reply to avoid credit seizure: shorturl.at/ClaimHere7"
smishing,Internal Revenue Service NOTICE: Your case CASE-770487 shows unpaid taxes of $199!00! Failure to respond by 5PM today will result in a legal warrant for your arrest! Call (616) 868-8793 now!
smishing,URGENT from IRS Tax Division: An arrest warrant has been issued under case number CASE-876646 due to tax fraud of $746.32. Resolve by tomorrow 9AM to avoid prosecution: bit.ly/a8Xk2p
smishing,"This is not a joke. We have private footage of you. $2,100.00 required before end of business today to prevent release to your friends and family: urlz.fr/a8Xk2p"
smishing,"IRS ALERT: Suit has been filed against you in District Court for tax evasion, amount $1,000.00. Contact (759) 423-7965 by tomorrow 9AM to prevent asset seizure."
smishing,"ALERT: FBI Cyber Division has an active warrant CASE-809570 for your arrest regarding unpaid fines of $1,000.00. Avoid arrest by calling (240) 761-9132 within 30 minutes."
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-267414. Verify identity within 30 minutes or face legal consequences: bit.ly/PayNow-x1
smishing,"URGENT FROM TREASURY DEPT: AN ARREST WARRANT HAS BEEN ISSUED UNDER CASE NUMBER CASE-456778 DUE TO TAX FRAUD OF $3,982.00. RESOLVE BY 5PM TODAY TO AVOID PROSECUTION: TINYURL.COM/A8XK2P"
smishing,ALERT: local Police Dept has an active warrant CASE-391704 for your arrest regarding unpaid fines of $746!32! Avoid arrest by calling (222) 390-2675 before end of business today!
smishing,This is not a joke. We have private footage of you. $450.00 required by 5PM today to prevent release to your friends and family: bit.ly/a8Xk2p
smishing,"Your account with your electric company is past due ($2,100.00). Service termination within 3 hours. Prevent shutoff by calling (919) 959-8802."
smishing,This is Officer Elizabeth #1750 from local Police Dept. Your identity has been used in a crime linked to case CASE-671412. Call (934) 539-1620 within 24 hours or a warrant will be issued.
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-325772). Deportation proceedings begin within 24 hours unless you respond: urlz.fr/PayNow-x1
smishing,"NOTICE OF INTENT TO SUE: $92.50 past due, case CASE-900581. Respond within 2 hours or a judgment will be filed against you at County Court."
smishing,NOTICE: Your bank account will be frozen within 3 hours due to case CASE-946335. Verify identity now: urlz.fr/PayNow-x1
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-629903). Deportation proceedings begin immediately unless you respond: shorturl.at/Verify-Now22
smishing,I know your password and have access to your camera. Pay $746.32 within 30 minutes or the recording gets shared publicly. Payment link: urlz.fr/a8Xk2p
smishing,"Your device was hacked and we recorded you. Send $1,247.50 by tomorrow 9AM or the footage goes to everyone on your contact list. Details: shorturl.at/SecureLink3"
smishing,This is Internal Revenue Service. You owe $199.00 in back taxes. Case CASE-388389 will be forwarded to law enforcement within 24 hours unless payment is confirmed. Reply YES or call (743) 722-4176.
smishing,"URGENT: your electric company will cut off service to your address by 5PM today. Outstanding balance $1,000.00 must be settled now: bit.ly/ClaimHere7"
smishing,"ALERT: US Marshals has an active warrant CASE-391369 for your arrest regarding unpaid fines of $1,000.00. Avoid arrest by calling (300) 433-3201 before end of business today."
smishing,Your vehicle was involved in an incident under investigation (case CASE-325772). FBI Cyber Division requires you contact (811) 258-3871 by tomorrow 9AM or face legal charges.
smishing,This is not a joke. We have private footage of you. $746.32 required by 5PM today to prevent release to your friends and family: bit.ly/CaseUpdt9
smishing,"Patricia, this is your last warning before Superior Court proceedings begin over unpaid debt of $12,450.00. Settle within 24 hours to avoid wage garnishment: shorturl.at/Verify-Now22"
smishing,"This is Treasury Dept. You owe $3,982.00 in back taxes. Case CASE-201414 will be forwarded to law enforcement by tomorrow 9AM unless payment is confirmed. Reply YES or call (277) 344-4696."
smishing,Immigration Alert: Case CASE-542417 flagged for review. Contact (493) 549-6142 immediately or face detainment.
smishing,"ALERT: FBI Cyber Division has an active warrant CASE-876646 for your arrest regarding unpaid fines of $8,320.75. Avoid arrest by calling (761) 469-4885 before end of business today."
smishing,This is Officer Elizabeth #6313 from County Sheriff's Office. Your identity has been used in a crime linked to case CASE-671412. Call (861) 662-2481 within 24 hours or a warrant will be issued.
smishing,Your employment status is under review due to case CASE-329258. Termination proceedings begin within 2 hours unless you respond: tinyurl.com/ClaimHere7
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $450.00. Contact (244) 850-7338 by tomorrow 9AM to prevent asset seizure."
smishing,"Debt Recovery Notice: $92.50 owed, case CASE-334053. A summons will be filed with Municipal Court within 2 hours unless resolved. Contact (744) 852-6797 now."
smishing,"Joseph, this is your last warning before Municipal Court proceedings begin over unpaid debt of $8,320.75. Settle by tomorrow 9AM to avoid wage garnishment: tinyurl.com/PayNow-x1"
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-267414). Deportation proceedings begin before end of business today unless you respond: bit.ly/a8Xk2p
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-377370) unless you verify employment details within 30 minutes: tinyurl.com/SecureLink3
smishing,"This is IRS! You owe $12,450!00 in back taxes! Case CASE-571029 will be forwarded to law enforcement before end of business today unless payment is confirmed! Reply YES or call (885) 697-4510!"
smishing,URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-191161 due to tax fraud of $92.50. Resolve before end of business today to avoid prosecution: bit.ly/a8Xk2p
smishing,"Your loan is severely delinquent ($12,450.00). Chase legal dept will pursue court action immediately. Reply to avoid credit seizure: shorturl.at/PayNow-x1"
smishing,"Michael, your tax record (case CASE-391369) indicates a discrepancy of $199.00. This is your final notice before legal action is taken within 3 hours."
smishing,"FINAL NOTICE: Your account with Citibank shows an outstanding balance of $12,450!00! Legal action will begin by tomorrow 9AM! Case ref CASE-133326! Call (548) 563-1764!"
smishing,This is a legal notice from local Police Dept. Case CASE-770487 against you proceeds to court by tomorrow 9AM unless you respond. Reference: tinyurl.com/a8Xk2p
smishing,"Debt Recovery Notice: $3,982.00 owed, case CASE-850800. A summons will be filed with Superior Court within 3 hours unless resolved. Contact (816) 946-9973 now."
smishing,This is Officer Michael #2169 from Federal Marshal's Office. Your identity has been used in a crime linked to case CASE-207175. Call (845) 250-4110 before end of business today or a warrant will be issued.
smishing,"Debt Recovery Notice: $12,450.00 owed, case CASE-216739. A summons will be filed with District Court within 2 hours unless resolved. Contact (567) 467-6849 now."
smishing,URGENT: your electric company will cut off service to your address by 5PM today. Outstanding balance $92.50 must be settled now: tinyurl.com/CaseUpdt9
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-872246. Verify identity within 24 hours or face legal consequences: shorturl.at/Verify-Now22
smishing,FBI Cyber Division: We have detained an individual using your SSN. Case CASE-865179 requires your statement within 3 hours. Failure to respond results in immediate arrest.
smishing,"IRS NOTICE: Your case CASE-133326 shows unpaid taxes of $12,450.00. Failure to respond within 2 hours will result in a legal warrant for your arrest. Call (261) 607-9300 now."
smishing,Your loan is severely delinquent ($589.99). your credit union legal dept will pursue court action within 30 minutes. Reply to avoid credit seizure: tinyurl.com/Verify-Now22
smishing,This is Officer Sarah #4733 from State Police. Your identity has been used in a crime linked to case CASE-334053. Call (297) 265-8752 within 2 hours or a warrant will be issued.
smishing,"FINAL NOTICE from your water utility: Your service will be disconnected within 24 hours due to unpaid balance of $8,320.75. Pay now: bit.ly/Verify-Now22"
smishing,Federal Marshal's Office: We have detained an individual using your SSN. Case CASE-331148 requires your statement within 30 minutes. Failure to respond results in immediate arrest.
smishing,"Your device was hacked and we recorded you. Send $12,450.00 within 24 hours or the footage goes to everyone on your contact list. Details: urlz.fr/SecureLink3"
smishing,"FINAL NOTICE from your gas provider: Your service will be disconnected immediately due to unpaid balance of $12,450.00. Pay now: tinyurl.com/PayNow-x1"
smishing,"Your loan is severely delinquent ($12,450.00). Chase legal dept will pursue court action by 5PM today. Reply to avoid credit seizure: tinyurl.com/SecureLink3"
smishing,URGENT from Federal Tax Bureau: An arrest warrant has been issued under case number CASE-571029 due to tax fraud of $450.00. Resolve within 2 hours to avoid prosecution: shorturl.at/PayNow-x1
smishing,"ALERT: Federal Marshal's Office has an active warrant CASE-731262 for your arrest regarding unpaid fines of $3,982.00. Avoid arrest by calling (985) 798-4813 by 5PM today."
smishing,"Your account with your water utility is past due ($3,982.00). Service termination within 2 hours. Prevent shutoff by calling (639) 390-6861."
smishing,URGENT from Treasury Dept: An arrest warrant has been issued under case number CASE-770487 due to tax fraud of $450.00. Resolve within 3 hours to avoid prosecution: urlz.fr/CaseUpdt9
smishing,"This is Internal Revenue Service. You owe $5,600.00 in back taxes. Case CASE-308496 will be forwarded to law enforcement before end of business today unless payment is confirmed. Reply YES or call (807) 544-9311."
smishing,"Susan, this is your last warning before Superior Court proceedings begin over unpaid debt of $1,000.00. Settle immediately to avoid wage garnishment: shorturl.at/SecureLink3"
smishing,"URGENT: the power company will cut off service to your address within 30 minutes. Outstanding balance $5,600.00 must be settled now: bit.ly/Verify-Now22"
smishing,Your device was hacked and we recorded you. Send $746.32 immediately or the footage goes to everyone on your contact list. Details: urlz.fr/Verify-Now22
smishing,"David, this is your last warning before District Court proceedings begin over unpaid debt of $12,450.00. Settle before end of business today to avoid wage garnishment: tinyurl.com/Verify-Now22"
smishing,"SUSAN, YOUR TAX RECORD (CASE CASE-671858) INDICATES A DISCREPANCY OF $450.00. THIS IS YOUR FINAL NOTICE BEFORE LEGAL ACTION IS TAKEN BY TOMORROW 9AM."
smishing,"Joseph, your tax record (case CASE-198246) indicates a discrepancy of $1,000.00. This is your final notice before legal action is taken by tomorrow 9AM."
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-325772. Verify identity within 30 minutes or face legal consequences: urlz.fr/CaseUpdt9
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-895667). Deportation proceedings begin within 2 hours unless you respond: tinyurl.com/PayNow-x1
smishing,"Your device was hacked and we recorded you! Send $8,320!75 within 2 hours or the footage goes to everyone on your contact list! Details: bit!ly/PayNow-x1"
smishing,Your employment status is under review due to case CASE-460663. Termination proceedings begin within 30 minutes unless you respond: bit.ly/CaseUpdt9
smishing,"FINAL NOTICE from your gas provider: Your service will be disconnected immediately due to unpaid balance of $12,450!00! Pay now: tinyurl!com/PayNow-x1"
smishing,Your vehicle was involved in an incident under investigation (case CASE-895667). Federal Marshal's Office requires you contact (465) 276-1357 within 24 hours or face legal charges.
smishing,Federal Marshal's Office: We have detained an individual using your SSN. Case CASE-331148 requires your statement within 30 minutes. Failure to respond results in immediate arrest.
smishing,"Your loan is severely delinquent ($8,320.75). Wells Fargo legal dept will pursue court action within 30 minutes. Reply to avoid credit seizure: tinyurl.com/ClaimHere7"
smishing,"Debt Recovery Notice: $589.99 owed, case CASE-127824. A summons will be filed with Superior Court immediately unless resolved. Contact (595) 581-1199 now."
smishing,"Debt Recovery Notice: $450.00 owed, case CASE-145561. A summons will be filed with District Court within 3 hours unless resolved. Contact (366) 304-4569 now."
smishing,"IRS ALERT: Suit has been filed against you in County Court for tax evasion, amount $8,320.75. Contact (681) 556-7690 within 24 hours to prevent asset seizure."
smishing,FINAL NOTICE: Your account with your bank shows an outstanding balance of $92.50. Legal action will begin within 2 hours. Case ref CASE-334053. Call (592) 255-2410.
smishing,Your employment status is under review due to case CASE-145561! Termination proceedings begin within 24 hours unless you respond: tinyurl!com/Verify-Now22
smishing,Court order CASE-133326 authorizes seizure of your property before end of business today. Contact (322) 857-7730 to halt this action.
smishing,This is US Marshals. Your visa status is under review due to case CASE-850800. Failure to verify by tomorrow 9AM results in immediate deportation order.
smishing,your water utility ALERT: Disconnection scheduled within 30 minutes unless $199.00 is paid immediately. Avoid shutoff: urlz.fr/Verify-Now22
smishing,Your employment status is under review due to case CASE-948749. Termination proceedings begin immediately unless you respond: shorturl.at/Verify-Now22
smishing,"NOTICE OF INTENT TO SUE: $746.32 past due, case CASE-263032. Respond by tomorrow 9AM or a judgment will be filed against you at County Court."
smishing,Court order CASE-948749 authorizes seizure of your property immediately. Contact (668) 577-4920 to halt this action.
smishing,"Debt Recovery Notice: $199.00 owed, case CASE-876646. A summons will be filed with District Court before end of business today unless resolved. Contact (314) 583-1612 now."
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-629903). Deportation proceedings begin within 30 minutes unless you respond: shorturl.at/Verify-Now22
smishing,"URGENT from Internal Revenue Service: An arrest warrant has been issued under case number CASE-126225 due to tax fraud of $5,600.00. Resolve within 24 hours to avoid prosecution: shorturl.at/PayNow-x1"
smishing,Your loan is severely delinquent ($450.00). your credit union legal dept will pursue court action by tomorrow 9AM. Reply to avoid credit seizure: tinyurl.com/ClaimHere7
smishing,Immigration Alert: Case CASE-207473 flagged for review. Contact (531) 279-1855 by 5PM today or face detainment.
smishing,Federal Tax Bureau NOTICE: Your case CASE-671412 shows unpaid taxes of $92!50! Failure to respond before end of business today will result in a legal warrant for your arrest! Call (940) 222-7487 now!
smishing,IRS Tax Division NOTICE: Your case CASE-719176 shows unpaid taxes of $589.99. Failure to respond by tomorrow 9AM will result in a legal warrant for your arrest. Call (251) 770-5082 now.
smishing,COURT ORDER CASE-216739 AUTHORIZES SEIZURE OF YOUR PROPERTY IMMEDIATELY. CONTACT (455) 370-8731 TO HALT THIS ACTION.
smishing,URGENT: your water utility will cut off service to your address within 30 minutes. Outstanding balance $746.32 must be settled now: tinyurl.com/PayNow-x1
smishing,State Police: We have detained an individual using your SSN! Case CASE-377370 requires your statement immediately! Failure to respond results in immediate arrest!
smishing,ALERT: local Police Dept has an active warrant CASE-809570 for your arrest regarding unpaid fines of $92.50. Avoid arrest by calling (785) 998-4511 within 30 minutes.
smishing,Your vehicle was involved in an incident under investigation (case CASE-356787). State Police requires you contact (557) 426-4495 within 3 hours or face legal charges.
smishing,"NOTICE OF INTENT TO SUE: $8,320!75 past due, case CASE-835392! Respond within 24 hours or a judgment will be filed against you at County Court!"
smishing,URGENT from IRS Tax Division: An arrest warrant has been issued under case number CASE-343962 due to tax fraud of $746.32. Resolve by tomorrow 9AM to avoid prosecution: urlz.fr/CaseUpdt9
smishing,ALERT: County Sheriff's Office has an active warrant CASE-671412 for your arrest regarding unpaid fines of $589.99. Avoid arrest by calling (613) 788-1076 before end of business today.
smishing,Your vehicle was involved in an incident under investigation (case CASE-198246). County Sheriff's Office requires you contact (467) 522-7438 within 3 hours or face legal charges.
smishing,This is a legal notice from local Police Dept! Case CASE-688508 against you proceeds to court by tomorrow 9AM unless you respond! Reference: shorturl!at/PayNow-x1
smishing,"Your device was hacked and we recorded you. Send $1,000.00 within 24 hours or the footage goes to everyone on your contact list. Details: bit.ly/Verify-Now22"
smishing,US Marshals: We have detained an individual using your SSN. Case CASE-331148 requires your statement within 2 hours. Failure to respond results in immediate arrest.
smishing,Your vehicle was involved in an incident under investigation (case CASE-832052). State Police requires you contact (348) 371-6527 immediately or face legal charges.
smishing,This is US Marshals. Your visa status is under review due to case CASE-246316. Failure to verify immediately results in immediate deportation order.
smishing,This is Officer Sarah #5010 from FBI Cyber Division. Your identity has been used in a crime linked to case CASE-770487. Call (371) 482-2960 immediately or a warrant will be issued.
smishing,"This is IRS. You owe $2,100.00 in back taxes. Case CASE-391369 will be forwarded to law enforcement within 3 hours unless payment is confirmed. Reply YES or call (262) 607-5520."
smishing,This is a legal notice from Federal Marshal's Office. Case CASE-539898 against you proceeds to court within 2 hours unless you respond. Reference: bit.ly/CaseUpdt9
smishing,Your loan is severely delinquent ($746!32)! your bank legal dept will pursue court action within 24 hours! Reply to avoid credit seizure: tinyurl!com/a8Xk2p
smishing,URGENT from Federal Tax Bureau: An arrest warrant has been issued under case number CASE-131244 due to tax fraud of $199.00. Resolve before end of business today to avoid prosecution: tinyurl.com/a8Xk2p
smishing,FINAL NOTICE from your gas provider: Your service will be disconnected within 2 hours due to unpaid balance of $589.99. Pay now: urlz.fr/Verify-Now22
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-543143. Verify identity by tomorrow 9AM or face legal consequences: shorturl.at/Verify-Now22
smishing,This is State Police. Your visa status is under review due to case CASE-809570. Failure to verify within 24 hours results in immediate deportation order.
smishing,This is not a joke. We have private footage of you. $92.50 required before end of business today to prevent release to your friends and family: bit.ly/Verify-Now22
smishing,"Richard, this is your last warning before Superior Court proceedings begin over unpaid debt of $199.00. Settle before end of business today to avoid wage garnishment: shorturl.at/SecureLink3"
smishing,"Robert, your tax record (case CASE-460663) indicates a discrepancy of $3,982.00. This is your final notice before legal action is taken by tomorrow 9AM."
smishing,"Federal Tax Bureau NOTICE: Your case CASE-452944 shows unpaid taxes of $2,100.00. Failure to respond by 5PM today will result in a legal warrant for your arrest. Call (245) 560-9945 now."
smishing,IRS NOTICE: Your case CASE-308496 shows unpaid taxes of $199.00. Failure to respond before end of business today will result in a legal warrant for your arrest. Call (911) 577-8449 now.
smishing,THIS IS A LEGAL NOTICE FROM FBI CYBER DIVISION. CASE CASE-267414 AGAINST YOU PROCEEDS TO COURT BY TOMORROW 9AM UNLESS YOU RESPOND. REFERENCE: SHORTURL.AT/PAYNOW-X1
smishing,Your vehicle was involved in an incident under investigation (case CASE-781453). Federal Marshal's Office requires you contact (941) 604-9128 within 2 hours or face legal charges.
smishing,Your SSN has been suspended due to suspicious tax activity linked to case CASE-207175. Verify identity within 30 minutes or face legal consequences: bit.ly/ClaimHere7
smishing,"your electric company ALERT: Disconnection scheduled within 30 minutes unless $3,982.00 is paid immediatly. Avoid shutoff: bit.ly/a8Xk2p"
smishing,"This is Internal Revenue Service. You owe $5,600.00 in back taxes. Case CASE-717889 will be forwarded to law enforcement within 30 minutes unless payment is confirmed. Reply YES or call (965) 601-5842."
smishing,"URGENT from IRS: An arrest warrant has been issued under case number CASE-145561 due to tax fraud of $3,982.00. Resolve by 5PM today to avoid prosecution: shorturl.at/CaseUpdt9"
smishing,"We have compromising video from your device camera. Pay $8,320.75 in crypto within 2 hours to shorturl.at/ClaimHere7 or we send it to all your contacts."
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-126225). Deportation proceedings begin within 3 hours unless you respond: urlz.fr/a8Xk2p
smishing,"Your account with your water utility is past due ($1,000!00)! Service termination immediately! Prevent shutoff by calling (860) 911-1216!"
smishing,Your employment status is under review due to case CASE-263032. Termination proceedings begin before end of business today unless you respond: bit.ly/ClaimHere7
smishing,Your employment status is under review due to case CASE-988662. Termination proceedings begin within 30 minutes unless you respond: tinyurl.com/CaseUpdt9
smishing,Your vehicle was involved in an incident under investigation (case CASE-452944). State Police requires you contact (852) 956-5485 by 5PM today or face legal charges.
smishing,HR NOTICE: Disciplinary action pending on your file (case CASE-127824) unless you verify employment details by tomorrow 9AM: tinyurl.com/PayNow-x1
smishing,Your assets are subject to seizure under case CASE-543143 unless resolved within 3 hours. Call (985) 480-1319 immediately.
smishing,USCIS NOTICE: Discrepancy found in your immigration file (case CASE-456778). Deportation proceedings begin before end of business today unless you respond: bit.ly/ClaimHere7
smishing,"FINAL NOTICE from your electric company: Your service will be disconnected within 30 minutes due to unpaid balance of $1,247.50. Pay now: urlz.fr/Verify-Now22"
smishing,THIS IS OFFICER JOHN #2654 FROM FEDERAL MARSHAL'S OFFICE. YOUR IDENTITY HAS BEEN USED IN A CRIME LINKED TO CASE CASE-850800. CALL (917) 581-8511 WITHIN 24 HOURS OR A WARRANT WILL BE ISSUED.
smishing,"We have compromising video from your device camera. Pay $1,247.50 in crypto by 5PM today to shorturl.at/PayNow-x1 or we send it to all your contacts."
smishing,Your device was hacked and we recorded you. Send $92.50 within 24 hours or the footage goes to everyone on your contact list. Details: tinyurl.com/ClaimHere7
smishing,"William, this is your last warning before District Court proceedings begin over unpaid debt of $3,982!00! Settle within 24 hours to avoid wage garnishment: bit!ly/a8Xk2p"
smishing,"NOTICE OF INTENT TO SUE: $92.50 past due, case CASE-731262. Respond immediatly or a judgment will be filed against you at County Court."
smishing,US MARSHALS: WE HAVE DETAINED AN INDIVIDUAL USING YOUR SSN. CASE CASE-329258 REQUIRES YOUR STATEMENT WITHIN 24 HOURS. FAILURE TO RESPOND RESULTS IN IMMEDIATE ARREST.
smishing,Your account with your gas provider is past due ($92.50). Service termination by tomorrow 9AM. Prevent shutoff by calling (308) 333-4584.
